condition,trial,host_write_us,host_recv_us,dev_rise_us,n_events,overflow
idle,8484,176328199.997,176329463.481,177255920,1,false
idle,8485,176348683.686,176349951.069,177276380,1,false
idle,8486,176369125.014,176370322.996,177296804,1,false
idle,8487,176389493.285,176390915.100,177317220,1,false
idle,8488,176410131.131,176411470.660,177337772,1,false
idle,8489,176430660.619,176431979.221,177358280,1,false
idle,8490,176451145.955,176452352.200,177378748,1,false
idle,8491,176471514.194,176472742.360,177399144,1,false
idle,8492,176491893.709,176493186.582,177419456,1,false
idle,8493,176512336.078,176513693.324,177439884,1,false
idle,8494,176532859.511,176534178.312,177460384,1,false
idle,8495,176553355.975,176554760.926,177480852,1,false
idle,8496,176573948.970,176575257.959,177501432,1,false
idle,8497,176594438.682,176595774.651,177521900,1,false
idle,8498,176614984.571,176616097.911,177542428,1,false
idle,8499,176635255.171,176636628.411,177562676,1,false
idle,8500,176655940.133,176657044.325,177583340,1,false
idle,8501,176676198.670,176677526.958,177603580,1,false
idle,8502,176696676.869,176697993.908,177624036,1,false
idle,8503,176717139.870,176718556.209,177644476,1,false
idle,8504,176737714.605,176739038.247,177665044,1,false
idle,8505,176758181.885,176759496.254,177685488,1,false
idle,8506,176778623.272,176780000.913,177705904,1,false
idle,8507,176799164.647,176800474.239,177726428,1,false
idle,8508,176819738.825,176820976.292,177746980,1,false
idle,8509,176840175.876,176841451.463,177767396,1,false
idle,8510,176860665.647,176861839.557,177787868,1,false
idle,8511,176881009.808,176882303.120,177808184,1,false
idle,8512,176901478.571,176902792.181,177828636,1,false
idle,8513,176921961.391,176923264.832,177849100,1,false
idle,8514,176942396.432,176943741.462,177869516,1,false
idle,8515,176962894.178,176964219.929,177889996,1,false
idle,8516,176983337.075,176984705.423,177910416,1,false
idle,8517,177003865.620,177005172.925,177930928,1,false
idle,8518,177024357.717,177025656.377,177951380,1,false
idle,8519,177044807.774,177046142.379,177971828,1,false
idle,8520,177065288.215,177066613.212,177992292,1,false
idle,8521,177085772.172,177087093.287,178012748,1,false
idle,8522,177106236.163,177107618.426,178033200,1,false
idle,8523,177126778.670,177128045.444,178053720,1,false
idle,8524,177147188.089,177148524.440,178074104,1,false
idle,8525,177167681.120,177169224.584,178094584,1,false
idle,8526,177188393.197,177189589.663,178115272,1,false
idle,8527,177208752.848,177209977.390,178135612,1,false
idle,8528,177229136.785,177230566.789,178155976,1,false
idle,8529,177249811.649,177250970.593,178176632,1,false
idle,8530,177270183.315,177271651.633,178196984,1,false
idle,8531,177290827.173,177291896.309,178217600,1,false
idle,8532,177311065.782,177312481.266,178237824,1,false
idle,8533,177331659.405,177333000.590,178258396,1,false
idle,8534,177352199.835,177353334.180,178278916,1,false
idle,8535,177372567.610,177373835.589,178299268,1,false
idle,8536,177393040.342,177394358.373,178319720,1,false
idle,8537,177413513.483,177414792.857,178340212,1,false
idle,8538,177433966.170,177435258.579,178360604,1,false
idle,8539,177454422.158,177455736.392,178381036,1,false
idle,8540,177474892.517,177476225.144,178401496,1,false
idle,8541,177495339.645,177496693.666,178421920,1,false
idle,8542,177515843.458,177517258.298,178442400,1,false
idle,8543,177536455.145,177537734.565,178463012,1,false
idle,8544,177556910.821,177558206.915,178483432,1,false
idle,8545,177577355.524,177578678.439,178503856,1,false
idle,8546,177597852.460,177599091.657,178524328,1,false
idle,8547,177618249.880,177619607.158,178544704,1,false
idle,8548,177638774.072,177640039.071,178565212,1,false
idle,8549,177659210.535,177660599.881,178585632,1,false
idle,8550,177679786.371,177681019.020,178606184,1,false
idle,8551,177700176.950,177701480.646,178626552,1,false
idle,8552,177720642.335,177721961.195,178646996,1,false
idle,8553,177741106.939,177742428.341,178667444,1,false
idle,8554,177761583.445,177762908.994,178687900,1,false
idle,8555,177782055.887,177783563.853,178708356,1,false
idle,8556,177802742.519,177803886.007,178729012,1,false
idle,8557,177823057.379,177824349.702,178749312,1,false
idle,8558,177843523.098,177844830.595,178769788,1,false
idle,8559,177864008.089,177865487.247,178790228,1,false
idle,8560,177884673.188,177886053.409,178810872,1,false
idle,8561,177905246.809,177906449.291,178831420,1,false
idle,8562,177925637.373,177926921.996,178851792,1,false
idle,8563,177946106.364,177947478.452,178872244,1,false
idle,8564,177966670.000,177967962.187,178892788,1,false
idle,8565,177987158.202,177988442.088,178913260,1,false
idle,8566,178007627.439,178008816.992,178933700,1,false
idle,8567,178028020.892,178029374.570,178954076,1,false
idle,8568,178048550.108,178049882.936,178974588,1,false
idle,8569,178069081.391,178070301.647,178995092,1,false
idle,8570,178089497.799,178090918.194,179015544,1,false
idle,8571,178110110.499,178115384.944,179036088,1,false
idle,8572,178130591.888,178135756.461,179056544,1,false
idle,8573,178150951.018,178152206.337,179076892,1,false
idle,8574,178171359.558,178172650.910,179097272,1,false
idle,8575,178191842.093,178193125.835,179117740,1,false
idle,8576,178212333.524,178213668.616,179138200,1,false
idle,8577,178232968.517,178238112.317,179158820,1,false
idle,8578,178253321.810,178254738.934,179179148,1,false
idle,8579,178273929.502,178278953.417,179199740,1,false
idle,8580,178294120.213,178295502.003,179219924,1,false
idle,8581,178314656.347,178315906.050,179240436,1,false
idle,8582,178335067.692,178336418.533,179260820,1,false
idle,8583,178355575.277,178356912.865,179281316,1,false
idle,8584,178376064.633,178377334.416,179301780,1,false
idle,8585,178396478.447,178397845.705,179322248,1,false
idle,8586,178416984.675,178418327.179,179342660,1,false
idle,8587,178437465.918,178438791.573,179363124,1,false
idle,8588,178457964.505,178459332.056,179383596,1,false
idle,8589,178478487.396,178479766.868,179404168,1,false
idle,8590,178498914.682,178500254.790,179424516,1,false
idle,8591,178519704.274,178525271.540,179445280,1,false
idle,8592,178540787.023,178545380.336,179466336,1,false
idle,8593,178561596.397,178565991.062,179487128,1,false
idle,8594,178582210.179,178586255.897,179507724,1,false
idle,8595,178602428.404,178606796.455,179527924,1,false
idle,8596,178623348.445,178627698.960,179548820,1,false
idle,8597,178644192.091,178648181.703,179569636,1,false
idle,8598,178664669.793,178668399.381,179590100,1,false
idle,8599,178685632.323,178688840.088,179611044,1,false
idle,8600,178706033.676,178709200.304,179631428,1,false
idle,8601,178726364.713,178729995.907,179651732,1,false
idle,8602,178747489.592,178750219.581,179672900,1,false
idle,8603,178768417.956,178770607.624,179693752,1,false
idle,8604,178788798.959,178791027.186,179714108,1,false
idle,8605,178809192.555,178811502.911,179734484,1,false
idle,8606,178829660.593,178832006.294,179754928,1,false
idle,8607,178850176.548,178852468.752,179775428,1,false
idle,8608,178870622.979,178872962.628,179795856,1,false
idle,8609,178891163.224,178893559.072,179816372,1,false
idle,8610,178911865.239,178914124.295,179837060,1,false
idle,8611,178932339.980,178934532.640,179857508,1,false
idle,8612,178952821.094,178954806.008,179877964,1,false
idle,8613,178972984.539,178975303.832,179898116,1,false
idle,8614,178993471.559,178995777.263,179918576,1,false
idle,8615,179013964.081,179016240.883,179939048,1,false
idle,8616,179034403.610,179036729.756,179959472,1,false
idle,8617,179054888.580,179057210.573,179979944,1,false
idle,8618,179075333.833,179077768.171,180000360,1,false
idle,8619,179095936.385,179098490.640,180020948,1,false
idle,8620,179116676.389,179118907.550,180041664,1,false
idle,8621,179137094.525,179139345.917,180062060,1,false
idle,8622,179157563.245,179159889.732,180082512,1,false
idle,8623,179178082.096,179180335.973,180103012,1,false
idle,8624,179198529.205,179200876.298,180123456,1,false
idle,8625,179219053.717,179221285.833,180143944,1,false
idle,8626,179239451.492,179241720.625,180164336,1,false
idle,8627,179259916.494,179262246.260,180184772,1,false
idle,8628,179280404.637,179282660.900,180205228,1,false
idle,8629,179301008.092,179303083.592,180225816,1,false
idle,8630,179321242.533,179323429.614,180246028,1,false
idle,8631,179341625.992,179343910.719,180266392,1,false
idle,8632,179362083.189,179364401.177,180286828,1,false
idle,8633,179382582.226,179384948.872,180307308,1,false
idle,8634,179403134.428,179405350.453,180327844,1,false
idle,8635,179423517.049,179425824.087,180348232,1,false
idle,8636,179443978.198,179446384.479,180368644,1,false
idle,8637,179464538.156,179466869.793,180389192,1,false
idle,8638,179485121.383,179487360.497,180409744,1,false
idle,8639,179505531.177,179507743.182,180430156,1,false
idle,8640,179525914.827,179528225.314,180450504,1,false
idle,8641,179546345.011,179548682.069,180470908,1,false
idle,8642,179566841.765,179569184.961,180491392,1,false
idle,8643,179587348.265,179589661.717,180511876,1,false
idle,8644,179607824.059,179610148.237,180532328,1,false
idle,8645,179628299.530,179630602.222,180552784,1,false
idle,8646,179648763.402,179651100.649,180573228,1,false
idle,8647,179669360.318,179671678.500,180593812,1,false
idle,8648,179689859.336,179692055.444,180614280,1,false
idle,8649,179710234.587,179712523.590,180634640,1,false
idle,8650,179730687.891,179733023.558,180655072,1,false
idle,8651,179751190.512,179753549.722,180675552,1,false
idle,8652,179771708.168,179773961.605,180696052,1,false
idle,8653,179792154.028,179794573.600,180716480,1,false
idle,8654,179812753.736,179814966.256,180737060,1,false
idle,8655,179833265.030,179835390.481,180757552,1,false
idle,8656,179853551.141,179855867.872,180777816,1,false
idle,8657,179874022.270,179876352.740,180798264,1,false
idle,8658,179894508.376,179896860.114,180818772,1,false
idle,8659,179915024.530,179917335.007,180839232,1,false
idle,8660,179935533.281,179937798.832,180859728,1,false
idle,8661,179955990.204,179958300.430,180880156,1,false
idle,8662,179976459.514,179978778.794,180900608,1,false
idle,8663,179996952.895,179999263.037,180921080,1,false
idle,8664,180017404.428,180019821.712,180941512,1,false
idle,8665,180037978.841,180040383.101,180962060,1,false
idle,8666,180058557.394,180060882.904,180982620,1,false
idle,8667,180079076.782,180081271.945,181003124,1,false
idle,8668,180099449.632,180101822.828,181023496,1,false
idle,8669,180119989.574,180122326.332,181043996,1,false
idle,8670,180140522.494,180142763.589,181064524,1,false
idle,8671,180160943.658,180163233.267,181084904,1,false
idle,8672,180181429.428,180183775.023,181105376,1,false
idle,8673,180201973.939,180204213.687,181125900,1,false
idle,8674,180222406.439,180224625.066,181146316,1,false
idle,8675,180242866.529,180245141.521,181166752,1,false
idle,8676,180263352.631,180265654.614,181187216,1,false
idle,8677,180283833.620,180286085.187,181207672,1,false
idle,8678,180304268.247,180306615.157,181228092,1,false
idle,8679,180324822.225,180327045.499,181248624,1,false
idle,8680,180345232.882,180347470.615,181269016,1,false
idle,8681,180365619.004,180367960.032,181289380,1,false
idle,8682,180386134.635,180388419.238,181309876,1,false
idle,8683,180406570.109,180408921.826,181330300,1,false
idle,8684,180427096.316,180429422.224,181350800,1,false
idle,8685,180447580.672,180449850.798,181371260,1,false
idle,8686,180468018.301,180470354.858,181391680,1,false
idle,8687,180488531.832,180490861.294,181412188,1,false
idle,8688,180509083.139,180511375.902,181432704,1,false
idle,8689,180529589.504,180531825.126,181453192,1,false
idle,8690,180550018.235,180552371.856,181473604,1,false
idle,8691,180570543.587,180572789.468,181494104,1,false
idle,8692,180591003.611,180593363.942,181514544,1,false
idle,8693,180611566.173,180613705.238,181535088,1,false
idle,8694,180631909.501,180634202.518,181555420,1,false
idle,8695,180652361.802,180654723.528,181575844,1,false
idle,8696,180672919.355,180675129.928,181596380,1,false
idle,8697,180693322.312,180695585.136,181616752,1,false
idle,8698,180713771.777,180716192.203,181637188,1,false
idle,8699,180734360.093,180736578.047,181657764,1,false
idle,8700,180754761.239,180757067.273,181678144,1,false
idle,8701,180775261.321,180777993.667,181698628,1,false
idle,8702,180796270.354,180798039.664,181719612,1,false
idle,8703,180817253.552,180818434.106,181740576,1,false
idle,8704,180837598.991,180838870.706,181760900,1,false
idle,8705,180858191.261,180859373.916,181781476,1,false
idle,8706,180878526.215,180879937.574,181801800,1,false
idle,8707,180899370.838,180904841.804,181822612,1,false
idle,8708,180920194.713,180925412.418,181843416,1,false
idle,8709,180940636.059,180945475.836,181863832,1,false
idle,8710,180961655.539,180965965.393,181884832,1,false
idle,8711,180982131.631,180986350.437,181905288,1,false
idle,8712,181002498.684,181007004.671,181925692,1,false
idle,8713,181023157.063,181027514.430,181946284,1,false
idle,8714,181043711.776,181047855.596,181966808,1,false
idle,8715,181064116.839,181068360.004,181987196,1,false
idle,8716,181084546.254,181088825.529,182007604,1,false
idle,8717,181105000.478,181109421.165,182028040,1,false
idle,8718,181125723.902,181130270.740,182048740,1,false
idle,8719,181146496.697,181150358.498,182069532,1,false
idle,8720,181167541.044,181170754.926,182090528,1,false
idle,8721,181187941.873,181191224.765,182110896,1,false
idle,8722,181208417.130,181211777.829,182131356,1,false
idle,8723,181228969.119,181232275.535,182151892,1,false
idle,8724,181249467.048,181252788.737,182172360,1,false
idle,8725,181269990.384,181273137.899,182192868,1,false
idle,8726,181290332.477,181293613.403,182213180,1,false
idle,8727,181310800.004,181314128.036,182233640,1,false
idle,8728,181331336.127,181334640.074,182254156,1,false
idle,8729,181351831.601,181355065.411,182274628,1,false
idle,8730,181372247.921,181375614.016,182295020,1,false
idle,8731,181392819.173,181396078.281,182315572,1,false
idle,8732,181413270.899,181416494.109,182336008,1,false
idle,8733,181433679.939,181436950.297,182356392,1,false
idle,8734,181454139.441,181457496.457,182376832,1,false
idle,8735,181474945.966,181478098.613,182397624,1,false
idle,8736,181495297.367,181498408.335,182417952,1,false
idle,8737,181515591.269,181518881.076,182438220,1,false
idle,8738,181536074.375,181539410.845,182458688,1,false
idle,8739,181556595.179,181559929.541,182479188,1,false
idle,8740,181577511.224,181580934.025,182500112,1,false
idle,8741,181598158.917,181600785.250,182520716,1,false
idle,8742,181618977.563,181621302.744,182541512,1,false
idle,8743,181639488.165,181641756.810,182562064,1,false
idle,8744,181659922.350,181662148.881,182582416,1,false
idle,8745,181680330.502,181682775.869,182602800,1,false
idle,8746,181700957.851,181703280.223,182623408,1,false
idle,8747,181721481.226,181723932.545,182643984,1,false
idle,8748,181742187.814,181744247.330,182664604,1,false
idle,8749,181762412.828,181764806.168,182684816,1,false
idle,8750,181782992.249,181785192.029,182705364,1,false
idle,8751,181803360.147,181805673.334,182725708,1,false
idle,8752,181823847.901,181826166.567,182746184,1,false
idle,8753,181844342.733,181846539.983,182766660,1,false
idle,8754,181864699.452,181866950.997,182786996,1,false
idle,8755,181885114.936,181887412.736,182807384,1,false
idle,8756,181905564.251,181907977.810,182827816,1,false
idle,8757,181926136.621,181928385.183,182848364,1,false
idle,8758,181946539.929,181948848.449,182868756,1,false
idle,8759,181967002.275,181969344.904,182889192,1,false
idle,8760,181987489.732,181989823.451,182909712,1,false
idle,8761,182007970.940,182010296.135,182930124,1,false
idle,8762,182028412.808,182030766.695,182950540,1,false
idle,8763,182048944.727,182051368.863,182971064,1,false
idle,8764,182069544.713,182071732.460,182991636,1,false
idle,8765,182089897.731,182092209.052,183011972,1,false
idle,8766,182110373.246,182112976.043,183032432,1,false
idle,8767,182131154.286,182133326.763,183053192,1,false
idle,8768,182151583.894,182153897.061,183073596,1,false
idle,8769,182172073.759,182174344.386,183094064,1,false
idle,8770,182192497.309,182194688.452,183114512,1,false
idle,8771,182212841.460,182215188.866,183134792,1,false
idle,8772,182233340.170,182235601.031,183155272,1,false
idle,8773,182253768.112,182256133.458,183175676,1,false
idle,8774,182274332.649,182276632.904,183196208,1,false
idle,8775,182294811.416,182297111.150,183216688,1,false
idle,8776,182315273.511,182317599.418,183237128,1,false
idle,8777,182335832.296,182338100.873,183257660,1,false
idle,8778,182356392.797,182358605.453,183278204,1,false
idle,8779,182376836.646,182379047.147,183298624,1,false
idle,8780,182460996.555,182465118.714,183382704,1,false
idle,8781,182481364.736,182485586.563,183403056,1,false
idle,8782,182501809.973,182506035.698,183423476,1,false
idle,8783,182522361.709,182526486.470,183444004,1,false
idle,8784,182542703.384,182546993.201,183464332,1,false
idle,8785,182563220.658,182567488.262,183484824,1,false
idle,8786,182583767.529,182587970.447,183505360,1,false
idle,8787,182604275.991,182608468.878,183525840,1,false
idle,8788,182624687.574,182629000.794,183546236,1,false
idle,8789,182645241.337,182649500.197,183566768,1,false
idle,8790,182665728.551,182669947.421,183587232,1,false
idle,8791,182686273.094,182690367.269,183607756,1,false
idle,8792,182706609.322,182710863.389,183628080,1,false
idle,8793,182727082.973,182731457.408,183648524,1,false
idle,8794,182747648.278,182751843.133,183669072,1,false
idle,8795,182768058.819,182772281.972,183689464,1,false
idle,8796,182788492.471,182792818.033,183709932,1,false
idle,8797,182809096.198,182813215.966,183730468,1,false
idle,8798,182829451.104,182833737.986,183750808,1,false
idle,8799,182849965.038,182854151.262,183771296,1,false
idle,8800,182870362.879,182874633.823,183791668,1,false
idle,8801,182890865.421,182895135.129,183812152,1,false
idle,8802,182911353.392,182915668.454,183832620,1,false
idle,8803,182931874.731,182936102.289,183853124,1,false
idle,8804,182952268.094,182956431.396,183873496,1,false
idle,8805,182972603.675,182976945.411,183893812,1,false
idle,8806,182993108.321,182997410.787,183914300,1,false
idle,8807,183013695.508,183017898.113,183934864,1,false
idle,8808,183034092.173,183038581.090,183955244,1,false
idle,8809,183054831.789,183059038.504,183975964,1,false
idle,8810,183075247.405,183079391.932,183996352,1,false
idle,8811,183095568.653,183099898.717,184016656,1,false
idle,8812,183116103.271,183120394.486,184037168,1,false
idle,8813,183136596.885,183140833.087,184057648,1,false
idle,8814,183157022.209,183161357.463,184078056,1,false
idle,8815,183177574.786,183181870.376,184098576,1,false
idle,8816,183198095.002,183202331.030,184119084,1,false
idle,8817,183218523.752,183222825.725,184139500,1,false
idle,8818,183239041.868,183243254.007,184159984,1,false
idle,8819,183259471.997,183263781.922,184180388,1,false
idle,8820,183279979.674,183284238.297,184200892,1,false
idle,8821,183300416.037,183304717.760,184221296,1,false
idle,8822,183320907.932,183325085.086,184241776,1,false
idle,8823,183341322.866,183345693.053,184262160,1,false
idle,8824,183361874.120,183366044.951,184282700,1,false
idle,8825,183382198.918,183386564.214,184303008,1,false
idle,8826,183402750.633,183407079.946,184323540,1,false
idle,8827,183423299.869,183427565.197,184344068,1,false
idle,8828,183443796.995,183448140.064,184364540,1,false
idle,8829,183464340.895,183468603.749,184385068,1,false
idle,8830,183484788.552,183488999.434,184405492,1,false
idle,8831,183505218.292,183509483.844,184425896,1,false
idle,8832,183525693.692,183529933.035,184446356,1,false
idle,8833,183546125.482,183550456.313,184466768,1,false
idle,8834,183566645.189,183570884.061,184487272,1,false
idle,8835,183587087.499,183591449.515,184507688,1,false
idle,8836,183607651.015,183611909.409,184528240,1,false
idle,8837,183628102.585,183632362.905,184548672,1,false
idle,8838,183648549.020,183652871.446,184569092,1,false
idle,8839,183669062.858,183673375.030,184589584,1,false
idle,8840,183689593.479,183694300.479,184610100,1,false
idle,8841,183710544.533,183714473.496,184631024,1,false
idle,8842,183730604.442,183734835.885,184651064,1,false
idle,8843,183751031.647,183755336.479,184671480,1,false
idle,8844,183771620.433,183775778.225,184692040,1,false
idle,8845,183791959.574,183796373.144,184712360,1,false
idle,8846,183812558.452,183816611.064,184732940,1,false
idle,8847,183832793.743,183837034.856,184753164,1,false
idle,8848,183853200.312,183857595.845,184773544,1,false
idle,8849,183873757.431,183878003.443,184794080,1,false
idle,8850,183894169.301,183898588.870,184814476,1,false
idle,8851,183915194.283,183919627.527,184835472,1,false
idle,8852,183936232.620,183940023.126,184856488,1,false
idle,8853,183957258.347,183960228.290,184877504,1,false
idle,8854,183977422.155,183980684.997,184897644,1,false
idle,8855,183997862.445,184001057.817,184918068,1,false
idle,8856,184018216.289,184021544.676,184938396,1,false
idle,8857,184038693.864,184042019.236,184958852,1,false
idle,8858,184059174.036,184062581.110,184979312,1,false
idle,8859,184079726.470,184082996.299,184999844,1,false
idle,8860,184100149.155,184103370.355,185020256,1,false
idle,8861,184120517.161,184123834.868,185040608,1,false
idle,8862,184140975.419,184144326.340,185061040,1,false
idle,8863,184161518.808,184164911.178,185081576,1,false
idle,8864,184182101.679,184185398.554,185102120,1,false
idle,8865,184202565.027,184205791.211,185122572,1,false
idle,8866,184222963.030,184226291.885,185142944,1,false
idle,8867,184243546.792,184247419.469,185163508,1,false
idle,8868,184263849.316,184267691.382,185183788,1,false
idle,8869,184284004.309,184287826.056,185203924,1,false
idle,8870,184305043.556,184308354.336,185224944,1,false
idle,8871,184325526.375,184328677.742,185245416,1,false
idle,8872,184345835.433,184349119.877,185265692,1,false
idle,8873,184366291.194,184369692.490,185286132,1,false
idle,8874,184386875.175,184390184.879,185306692,1,false
idle,8875,184407346.038,184410585.368,185327144,1,false
idle,8876,184427734.289,184431073.046,185347520,1,false
idle,8877,184448224.397,184451490.515,185367984,1,false
idle,8878,184468652.076,184471991.505,185388400,1,false
idle,8879,184489140.814,184492558.492,185408864,1,false
idle,8880,184509721.069,184513029.157,185429420,1,false
idle,8881,184530201.393,184533520.629,185449876,1,false
idle,8882,184550707.361,184553908.941,185470372,1,false
idle,8883,184571112.503,184574622.897,185490748,1,false
idle,8884,184591817.036,184594999.914,185511436,1,false
idle,8885,184612189.241,184615436.588,185531792,1,false
idle,8886,184632742.217,184635989.020,185552320,1,false
idle,8887,184653233.315,184656257.724,185572796,1,false
idle,8888,184673444.448,184676679.529,185592984,1,false
idle,8889,184693907.786,184697270.707,185613424,1,false
idle,8890,184714492.802,184717711.670,185634032,1,false
idle,8891,184734893.239,184738222.271,185654372,1,false
idle,8892,184755416.132,184758697.827,185674876,1,false
idle,8893,184775896.268,184779232.447,185695336,1,false
idle,8894,184796429.056,184799756.344,185715844,1,false
idle,8895,184816958.922,184820219.185,185736352,1,false
idle,8896,184837446.399,184840814.846,185756836,1,false
idle,8897,184858006.408,184861175.159,185777368,1,false
idle,8898,184878343.300,184881508.050,185797680,1,false
idle,8899,184898690.437,184902060.939,185818012,1,false
idle,8900,184919258.929,184922478.678,185838564,1,false
idle,8901,184939636.669,184942954.938,185858916,1,false
idle,8902,184960156.251,184963388.828,185879412,1,false
idle,8903,184980563.045,184984041.464,185899804,1,false
idle,8904,185001257.009,185004572.529,185920476,1,false
idle,8905,185021792.692,185025148.118,185940996,1,false
idle,8906,185042529.883,185045919.911,185961712,1,false
idle,8907,185063215.720,185066029.487,185982368,1,false
idle,8908,185084245.896,185086541.900,186003384,1,false
idle,8909,185104877.417,185106915.892,186023996,1,false
idle,8910,185125117.518,185127513.017,186044216,1,false
idle,8911,185145798.099,185148008.724,186064876,1,false
idle,8912,185166240.773,185168477.661,186085296,1,false
idle,8913,185186735.074,185188774.991,186105768,1,false
idle,8914,185206982.854,185209171.545,186126000,1,false
idle,8915,185227449.703,185229774.117,186146448,1,false
idle,8916,185247975.787,185250109.582,186166952,1,false
idle,8917,185268318.706,185270680.187,186187268,1,false
idle,8918,185288851.382,185291169.097,186207784,1,false
idle,8919,185309358.584,185311707.033,186228276,1,false
idle,8920,185329884.470,185332148.311,186248784,1,false
idle,8921,185350350.014,185352616.564,186269228,1,false
idle,8922,185370800.141,185373082.005,186289656,1,false
idle,8923,185391273.427,185393628.722,186310116,1,false
idle,8924,185411845.425,185414117.962,186330660,1,false
idle,8925,185432326.605,185434568.063,186351112,1,false
idle,8926,185452754.611,185455149.177,186371524,1,false
idle,8927,185473350.393,185475682.477,186392100,1,false
idle,8928,185493860.580,185496028.025,186412592,1,false
idle,8929,185514211.646,185516500.161,186432928,1,false
idle,8930,185534687.444,185537167.897,186453388,1,false
idle,8931,185555357.885,185557497.591,186474032,1,false
idle,8932,185575682.168,185578072.204,186494336,1,false
idle,8933,185596323.220,185598945.296,186514944,1,false
idle,8934,185616369.143,185619009.982,186534984,1,false
idle,8935,185637215.439,185639341.050,186555808,1,false
idle,8936,185657589.377,185659898.434,186576164,1,false
idle,8937,185678094.949,185680341.202,186596648,1,false
idle,8938,185698538.709,185700886.178,186617072,1,false
idle,8939,185719129.362,185721347.798,186637644,1,false
idle,8940,185739596.193,185741869.524,186658092,1,false
idle,8941,185760059.189,185762189.384,186678536,1,false
idle,8942,185780492.039,185782723.725,186698892,1,false
idle,8943,185800903.484,185803172.586,186719340,1,false
idle,8944,185821356.634,185823872.234,186739772,1,false
idle,8945,185842051.757,185844194.338,186760448,1,false
idle,8946,185862360.000,185864692.911,186780732,1,false
idle,8947,185882911.702,185885188.061,186801268,1,false
idle,8948,185903361.722,185905668.036,186821696,1,false
idle,8949,185923856.960,185926131.541,186842172,1,false
idle,8950,185944470.292,185946494.345,186862828,1,false
idle,8951,185964675.670,185966999.042,186882948,1,false
idle,8952,185985164.434,185987426.432,186903416,1,false
idle,8953,186005581.808,186007942.603,186923820,1,false
idle,8954,186026089.582,186028417.626,186944300,1,false
idle,8955,186046560.550,186048901.040,186964748,1,false
idle,8956,186067058.734,186069367.468,186985232,1,false
idle,8957,186087526.749,186089834.594,187005684,1,false
idle,8958,186108010.657,186110338.318,187026148,1,false
idle,8959,186128487.807,186130828.443,187046644,1,false
idle,8960,186148976.290,186151266.591,187067072,1,false
idle,8961,186169736.346,186172295.278,187087804,1,false
idle,8962,186190669.004,186192919.256,187108724,1,false
idle,8963,186211454.851,186213000.225,187129484,1,false
idle,8964,186232260.518,186237279.955,187150264,1,false
idle,8965,186252446.129,186253695.727,187170440,1,false
idle,8966,186272854.567,186274162.804,187190828,1,false
idle,8967,186293346.071,186294698.523,187211296,1,false
idle,8968,186313861.940,186315102.613,187231796,1,false
idle,8969,186334269.647,186335607.445,187252184,1,false
idle,8970,186354783.630,186356089.160,187272672,1,false
idle,8971,186375253.851,186376575.218,187293120,1,false
idle,8972,186395725.383,186397014.751,187313580,1,false
idle,8973,186416194.313,186417494.091,187334020,1,false
idle,8974,186436657.467,186437898.516,187354464,1,false
idle,8975,186457059.289,186458456.479,187374856,1,false
idle,8976,186477606.985,186478930.208,187395380,1,false
idle,8977,186498075.384,186499400.055,187415828,1,false
idle,8978,186518560.362,186519871.417,187436284,1,false
idle,8979,186539027.400,186540492.197,187456736,1,false
idle,8980,186559672.985,186560894.886,187477368,1,false
idle,8981,186580072.679,186581322.998,187497744,1,false
idle,8982,186600482.310,186601786.017,187518176,1,false
idle,8983,186620931.388,186622290.390,187538560,1,false
idle,8984,186641451.670,186642761.305,187559064,1,false
idle,8985,186661943.496,186663705.848,187579528,1,false
idle,8986,186682113.985,186684237.671,187599680,1,false
idle,8987,186702698.028,186704879.656,187620244,1,false
idle,8988,186723133.229,186724961.607,187640656,1,false
idle,8989,186743188.528,186745370.740,187660696,1,false
idle,8990,186763550.655,186765601.816,187681024,1,false
idle,8991,186783749.867,186786275.384,187701220,1,false
idle,8992,186804412.012,186806663.750,187721860,1,false
idle,8993,186824820.171,186827102.786,187742248,1,false
idle,8994,186845262.413,186847584.137,187762680,1,false
idle,8995,186865762.956,186868235.647,187783152,1,false
idle,8996,186886415.420,186888707.393,187803788,1,false
idle,8997,186906952.680,186909231.106,187824304,1,false
idle,8998,186927437.718,186929725.197,187844768,1,false
idle,8999,186948211.535,186950209.843,187865508,1,false
idle,9000,186968377.787,186970492.956,187885664,1,false
idle,9001,186988665.478,186990851.776,187905940,1,false
idle,9002,187009046.801,187011567.240,187926284,1,false
idle,9003,187029738.417,187032042.707,187946964,1,false
idle,9004,187050201.259,187052289.079,187967416,1,false
idle,9005,187070441.603,187072944.859,187987636,1,false
idle,9006,187091123.653,187093308.764,188008292,1,false
idle,9007,187111471.499,187113806.598,188028672,1,false
idle,9008,187131955.053,187134309.011,188049080,1,false
idle,9009,187152462.502,187154663.130,188069632,1,false
idle,9010,187172805.366,187175158.132,188089892,1,false
idle,9011,187193321.274,187195632.270,188110380,1,false
idle,9012,187213921.719,187216115.082,188130964,1,false
idle,9013,187234291.029,187236675.555,188151320,1,false
idle,9014,187254848.169,187257164.400,188171852,1,false
idle,9015,187275330.800,187277664.813,188192312,1,false
idle,9016,187295821.946,187298107.074,188212792,1,false
idle,9017,187316268.458,187318588.641,188233224,1,false
idle,9018,187336758.758,187339086.160,188253688,1,false
idle,9019,187357286.362,187359455.513,188274196,1,false
idle,9020,187377626.680,187379939.639,188294508,1,false
